ID,Reference,refyear,OriginalTitle,FrenchTitle,EnglishTitle,CommitteDecisionDate,kind,Genre,support,SecretariatDecision,firstfilm,secondfilm,budget,reason,Director,AnnouncedAmount,CoproducerId,country1,countryname1_english,percentage_participation,contributor_rank,majmin
7388,15-091-F,2015,Bye-Bye Germany (ex. Once upon a time in Germany),Il était une fois en Allemagne-David & les Teilacher,Bye-Bye Germany (ex. Once upon a time in Germany),2015-06-19 00:00:00.000,Fiction,Comedy,Supported,Eligible,0,0,6815409.0,,['Sam Garbarski'],"[2482884.0, 2228366.0, 3074501.0]","[103, 297, 33976]","['BE ', 'LU ', 'DE ']","['Belgium', 'Luxembourg', 'Germany']","[0.3643, 0.32696, 0.45111]","[5, 6, 1]","['Minority', 'Minority', 'Majority']"
7389,15-092-F,2015,The Oath (Eiðurinn),Le Serment,The Oath,2015-06-19 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,3132935.0,,['Baltasar Kormakur'],"[2506348.0, 626587.0]","[33939, 34206]","['IS ', 'DE ']","['Iceland', 'Germany']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']"
7390,15-093-F,2015,You Disappear (Du Forsvinder),Tu disparais,You Disappear,2015-06-19 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,3490445.86,,['Peter Schonau Fog'],"[2742789.21, 747656.65]","[368, 26939]","['DK ', 'SE ']","['Denmark', 'Sweden']","[0.7858, 0.2142]","[1, 2]","['Majority', 'Minority']"
7391,15-094-C,2015,Talking Money,Talking Money,Talking Money,2015-06-19 00:00:00.000,Documentary,Drama,Rejected,Eligible,0,0,344428.0,,['Sebastian  Winkels'],"[109516.0, 234912.0]","[20620, 22971]","['CH ', 'DE ']","['Switzerland', 'Germany']","[0.31796, 0.68204]","[2, 1]","['Minority', 'Majority']"
7392,15-095-F,2015,Heartstone (Hjartasteinn),Heartstone - Un été islandais,Heartstone,2015-06-19 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,1914205.43,,['Gudmundur Arnar Gudmundsson'],"[662162.0, 1219309.0]","[29982, 33817]","['DK ', 'IS ']","['Denmark', 'Iceland']","[0.34592, 0.63698]","[4, 1]","['Minority', 'Majority']"
7393,15-096-F,2015,The Child and the White Lion,L'Enfant et le lion blanc,The Child and the White Lion,2015-06-19 00:00:00.000,Fiction,Children/Family,Rejected,Eligible,0,0,8682501.0,,['Gilles De Maistre'],"[6946001.0, 1736500.0]","[17026, 29122]","['FR ', 'DE ']","['France', 'Germany']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']"
7394,15-097-F,2015,Paula,Paula,Paula,2015-06-19 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,6100933.0,,['Christian  Schwochow'],"[5448933.0, 652000.0]","[13750, 33097]","['DE ', 'FR ']","['Germany', 'France']","[0.89313, 0.10687]","[1, 2]","['Majority', 'Minority']"
7395,15-098-F,2015,Brimstone,Brimstone,Brimstone,2015-06-19 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,10699999.0,,['Martin Koolhoven'],"[1085953.0, 2518042.0, 1085321.0, 6010683.0]","[16892, 25730, 34060, 34690]","['BE ', 'DE ', 'FR ', 'NL ']","['Belgium', 'Germany', 'France', 'Netherlands']","[0.10149, 0.23533, 0.10143, 0.56175]","[3, 2, 4, 1]","['Minority', 'Minority', 'Minority', 'Majority']"
7396,15-099-F,2015,Train of Salt and Sugar (Comboio de Sal e Açúcar),Le Convoi de Sel et de Sucre,Train of Salt and Sugar,2015-06-19 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,1491707.0,,['Licinio Azevedo'],"[932067.0, 372808.0, 172879.0]","[29968, 34078, 36498]","['PT ', 'FR ', 'BR ']","['Portugal', 'France', 'Brazil']","[0.62483, 0.24992, 0.11589]","[3, 7, 10]","['Minority', 'Minority', 'Minority']"
7397,15-100-F,2015,The Birds across the Strait (Fuglene over Sundet),Les Oiseaux a travers le son,The Birds across the Strait,2015-06-19 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,3276099.03,,['Nicolo Donato'],"[896000.0, 2380099.03]","[16912, 29982]","['IE ', 'DK ']","['Ireland', 'Denmark']","[0.2735, 0.7265]","[2, 1]","['Minority', 'Majority']"
7398,15-101-F,2015,Jim Finnegan,Jim Finnegan,Jim Finnegan,,Fiction,Drama,Inelegible,Withdrawal Producer,0,0,4300000.0,,['Jan Sverak'],"[1000000.0, 1695000.0, 900000.0, 705000.0]","[13769, 14140, 14452, 21497]","['DK ', 'IE ', 'CZ ', 'UK ']","['Denmark', 'Ireland', 'Czech Republic', 'United Kingdom']","[0.23256, 0.39419, 0.2093, 0.16395]","[2, 1, 3, 4]","['Minority', 'Majority', 'Minority', 'Minority']"
7399,15-102-F,2015,The Bumpkin's war,La guerre des Pèquenauds,La Guerra dei Cafoni,,Fiction,Drama,Inelegible,Withdrawal Producer,0,0,1414500.0,,"['Davide Barletti', 'Lorenzo Conte']","[990150.0, 282900.0, 141450.0]","[29435, 31628, 33857]","['IT ', 'DE ', 'AL ']","['Italy', 'Germany', 'Albania']","[0.7, 0.2, 0.1]","[1, 2, 3]","['Majority', 'Minority', 'Minority']"
7400,15-103-F,2015,Souvenir,Souvenir,Souvenir,2015-06-19 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,3300000.0,,['Bavo Defurne'],"[1705847.5, 1594152.5]","[34029, 34195]","['BE ', 'LU ']","['Belgium', 'Luxembourg']","[0.51692, 0.48308]","[1, 2]","['Majority', 'Minority']"
7401,15-104-F,2015,Marly Gomont,Marly Gomont,Marly Gomont,2015-06-19 00:00:00.000,Fiction,Comedy,Rejected,Eligible,0,1,6920316.0,,['Julien Rambaldi'],"[4409706.0, 2510610.0]","[116, 16380]","['FR ', 'BE ']","['France', 'Belgium']","[0.63721, 0.36279]","[1, 2]","['Majority', 'Minority']"
7402,15-105-F,2015,Ministry of Love (Ministarstvo ljubavi),Ministère de l’amour,Ministry of Love,2015-06-19 00:00:00.000,Fiction,Comedy,Supported,Eligible,0,0,942014.0,,['Pavo Marinkovic'],"[735454.0, 193447.0]","[33904, 34017]","['HR ', 'CZ ']","['Croatia', 'Czech Republic']","[0.78073, 0.20535]","[2, 5]","['Minority', 'Minority']"
7403,15-106-C,2015,Children in Prison,Dormez petites merveilles (working title),Imprisoned Lullaby (Bambini in carcere),2015-06-19 00:00:00.000,Documentary,Drama,Supported,Eligible,1,0,481615.0,,['Rossella Schillaci'],"[240307.0, 240307.0]","[33563, 33572]","['IT ', 'FR ']","['Italy', 'France']","[0.49896, 0.49896]","[3, 4]","['Minority', 'Minority']"
7404,15-107-C,2015,A village in Calabria,Un village de Calabre,A village in Calabria,2015-06-19 00:00:00.000,Documentary,Drama,Supported,Eligible,1,0,377125.0,,"['Catherine Catella', 'Shu Aiello']","[94445.0, 220126.0, 38598.0]","[16355, 16663, 34009]","['CH ', 'FR ', 'IT ']","['Switzerland', 'France', 'Italy']","[0.25043, 0.5837, 0.10235]","[4, 2, 6]","['Minority', 'Minority', 'Minority']"
7405,15-108-F,2015,Pretenders (Teesklejad),Fabulateurs,Pretenders,2015-06-19 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,750000.0,,['Vallo Toomla'],"[450000.0, 150000.0, 150000.0]","[22234, 22943, 33259]","['EE ', 'LT ', 'LV ']","['Estonia', 'Lithuania', 'Latvia']","[0.6, 0.2, 0.2]","[1, 2, 2]","['Majority', 'Minority', 'Minority']"
7407,15-110-F,2015,White Out,Bianco,,,Fiction,Drama,Inelegible,Withdrawal Producer,0,0,6170173.0,,['Daniele Vicari'],"[1542543.0, 4627630.0]","[25162, 26966]","['FR ', 'IT ']","['France', 'Italy']","[0.25, 0.75]","[2, 1]","['Minority', 'Majority']"
7414,15-111-F,2015,The Daybreak (Dita zë fill),Le jour se lève,The Daybreak,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,300000.0,,['Gentian Koci'],"[88326.0, 204674.0]","[16669, 33414]","['GR ', 'AL ']","['Greece', 'Albania']","[0.29442, 0.68225]","[3, 2]","['Minority', 'Minority']"
7415,15-112-F,2015,Istanbul Red (Rosso Istanbul),Rouge Istanbul,Istanbul Red,2015-10-13 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,6414298.0,,['Ferzan Ozpetek'],"[5131438.0, 1282860.0]","[15130, 34968]","['IT ', 'TR ']","['Italy', 'Türkiye']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']"
7416,15-113-F,2015,Ploey - You Never Fly Alone,Ploey - Tu ne voleras jamais tout seul,Ploey - You Never Fly Alone,2015-10-15 00:00:00.000,Animation,Drama,Rejected,Eligible,0,0,7287983.0,,"['Arni Olafur Asgeirsson', 'Gunnar Karlsson']","[3831383.0, 3456600.0]","[34733, 35043]","['IS ', 'BE ']","['Iceland', 'Belgium']","[0.52571, 0.47429]","[1, 2]","['Majority', 'Minority']"
7417,15-114-F,2015,The Little Vampire 3D (De kleine vampier 3D),Le Petit Vampire 3D,The Little Vampire 3D,2015-10-15 00:00:00.000,Animation,Drama,Supported,Eligible,0,0,5574824.11,,"['Karsten Kiilerich', 'Richard Claus']","[720095.0, 1798552.0, 3317262.0]","[26115, 27287, 34815]","['DK ', 'DE ', 'NL ']","['Denmark', 'Germany', 'Netherlands']","[0.12917, 0.32262, 0.59504]","[7, 4, 1]","['Minority', 'Minority', 'Majority']"
7418,15-115-C,2015,Portus Mundi,Portus Mundi,Portus Mundi,,Documentary,Drama,Inelegible,Withdrawal Producer,0,0,350905.0,,['Andreas Pichler'],"[29000.0, 321905.0]","[26099, 34882]","['IT ', 'DE ']","['Italy', 'Germany']","[0.08264, 0.91736]","[2, 1]","['Minority', 'Majority']"
7419,15-116-F,2015,Les Affaires reprennent (ex-Grand Froid),Grand Froid,,2015-10-15 00:00:00.000,Fiction,Comedy,Supported,Eligible,1,0,3948584.51,,['Gerard Pautonnier'],"[2129392.0, 1711151.0, 432608.0]","[98, 30053, 30179]","['FR ', 'BE ', 'PL ']","['France', 'Belgium', 'Poland']","[0.53928, 0.43336, 0.10956]","[2, 5, 8]","['Minority', 'Minority', 'Minority']"
7420,15-117-F,2015,Heights,Ascension,Heights,,Fiction,Drama,Inelegible,Withdrawal Producer,1,0,1325509.0,,['Victor Bojinov'],"[299693.0, 1025816.0]","[22408, 34780]","['MK ', 'BG ']","['North Macedonia', 'Bulgaria']","[0.2261, 0.7739]","[2, 1]","['Minority', 'Majority']"
7421,15-118-F,2015,Zoology (Zoologiya),Zoologie,Zoology,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,1179008.0,,['Ivan Tverdovsky'],"[148047.0, 735477.89, 168088.0]","[24268, 34814, 34935]","['FR ', 'RU ', 'DE ']","['France', 'Russia', 'Germany']","[0.12557, 0.62381, 0.14257]","[9, 3, 8]","['Minority', 'Minority', 'Minority']"
7422,15-119-C,2015,The Last Resort (L'ultima spiaggia),La dernière plage,The Last Resort,2015-10-15 00:00:00.000,Documentary,Drama,Rejected,Eligible,0,0,298920.0,,['Thanos  Anastopoulos'],"[98803.0, 92762.0, 107355.0]","[114, 24268, 34835]","['GR ', 'FR ', 'IT ']","['Greece', 'France', 'Italy']","[0.33053, 0.31032, 0.35914]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
7423,15-120-F,2015,"Ana, mon amour","Ana, mon amour","Ana, mon amour",2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,2784664.0,,['Calin Peter Netzer'],"[282589.0, 1781886.0, 571938.0]","[23973, 25802, 27260]","['FR ', 'RO ', 'DE ']","['France', 'Romania', 'Germany']","[0.10148, 0.63989, 0.20539]","[8, 2, 6]","['Minority', 'Minority', 'Minority']"
7424,15-121-C,2015,The substance (La substancia),La substance,The substance,2015-10-15 00:00:00.000,Documentary,Drama,Rejected,Eligible,0,1,342112.0,,['Lluis Galter'],"[77387.0, 264725.0]","[32724, 34979]","['CH ', 'ES ']","['Switzerland', 'Spain']","[0.2262, 0.7738]","[2, 1]","['Minority', 'Majority']"
7425,15-122-F,2015,Hannah (ex The Whale),La Baleine,Hannah,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,1,2277138.32,,['Andrea Pallaoro'],"[1383943.0, 650197.0, 315565.0]","[23960, 29475, 34871]","['IT ', 'BE ', 'FR ']","['Italy', 'Belgium', 'France']","[0.60776, 0.28553, 0.13858]","[1, 5, 8]","['Majority', 'Minority', 'Minority']"
7426,15-123-F,2015,Virus,Virus,Virus,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,953900.0,,['Angelos Frantzis'],"[156568.0, 255499.0, 541833.0]","[31954, 33779, 34739]","['LV ', 'FR ', 'GR ']","['Latvia', 'France', 'Greece']","[0.16413, 0.26785, 0.56802]","[3, 2, 1]","['Minority', 'Minority', 'Majority']"
7427,15-124-F,2015,Maman a tort,Maman a tort,Mom is wrong,2015-10-15 00:00:00.000,Fiction,Comedy,Rejected,Eligible,0,0,4572937.0,,['Marc  Fitoussi'],"[1021000.0, 3551937.0]","[353, 23314]","['BE ', 'FR ']","['Belgium', 'France']","[0.22327, 0.77673]","[2, 1]","['Minority', 'Majority']"
7428,15-125-F,2015,Spoor/Game Count (Pokot),Tableau de chasse,Game Count,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,3346457.16,,['Agnieszka Holland'],"[422646.0, 365054.89, 2438324.68, 421988.38]","[141, 22804, 32491, 39740]","['DE ', 'SE ', 'PL ', 'CZ ']","['Germany', 'Sweden', 'Poland', 'Czech Republic']","[0.1263, 0.10909, 0.72863, 0.1261]","[6, 10, 1, 7]","['Minority', 'Minority', 'Majority', 'Minority']"
7430,15-127-F,2015,What Will People Say (Hva vil folk si),,What Will People Say,,Fiction,Drama,Inelegible,Withdrawal Producer,0,1,2523083.0,,['Iram Haq'],"[439250.0, 319267.0, 1764566.0]","[14600, 18905, 28651]","['DE ', 'FR ', 'NO ']","['Germany', 'France', 'Norway']","[0.17409, 0.12654, 0.69937]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
7431,15-128-F,2015,Falko - Letter of Fire (Falko - Letters van Vuur),,Falko - Letter of Fire,2015-10-15 00:00:00.000,Fiction,Children/Family,Rejected,Eligible,0,1,6176387.0,,['Dennis Bots'],"[1962365.0, 3287959.0, 926063.0]","[164, 33400, 33497]","['LU ', 'NL ', 'BE ']","['Luxembourg', 'Netherlands', 'Belgium']","[0.31772, 0.53234, 0.14994]","[2, 1, 3]","['Minority', 'Majority', 'Minority']"
7432,15-129-F,2015,Parade (Aglumi),,Parade,2015-10-15 00:00:00.000,Fiction,Comedy,Supported,Eligible,1,0,700000.0,,['Nino Zhvania'],"[140000.0, 560000.0]","[26990, 30876]","['RU ', 'GE ']","['Russia', 'Georgia']","[0.2, 0.8]","[2, 1]","['Minority', 'Majority']"
7433,15-130-C,2015,YouTalent,YouTalent,YouTalent,,Documentary,Drama,Inelegible,Withdrawal Producer,0,0,2700000.0,,['Pepe Danquart'],"[540000.0, 2160000.0]","[15147, 17668]","['CH ', 'DE ']","['Switzerland', 'Germany']","[0.2, 0.8]","[2, 1]","['Minority', 'Majority']"
7434,15-131-F,2015,9 Doigts,9 Doigts,9 Fingers,2015-10-15 00:00:00.000,Fiction,Thriller,Rejected,Eligible,0,0,2133000.0,,['Francois-Jacques Ossang'],"[1492983.63, 239715.22, 400301.15]","[16982, 17049, 34867]","['FR ', 'PT ', 'IT ']","['France', 'Portugal', 'Italy']","[0.69995, 0.11238, 0.18767]","[1, 3, 2]","['Majority', 'Minority', 'Minority']"
7435,15-132-C,2015,Le Prince de Nothingwood,Le Prince de Nothingwood,The Prince of Nothingwood,2015-10-15 00:00:00.000,Documentary,Drama,Supported,Eligible,1,0,731504.0,,['Sonia Kronlund'],"[582783.0, 149000.0]","[20934, 35099]","['FR ', 'DE ']","['France', 'Germany']","[0.79669, 0.20369]","[4, 5]","['Minority', 'Minority']"
7436,15-133-F,2015,La Confession,La Confession,Confession,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,0,6224371.0,,['Nicolas Boukhrief'],"[2872517.0, 3351854.0]","[16380, 31661]","['BE ', 'FR ']","['Belgium', 'France']","[0.4615, 0.5385]","[2, 1]","['Minority', 'Majority']"
7437,15-134-F,2015,A Real Vermeer (Een Echte Vermeer),Un Vermeer Véritable,A Real Vermeer,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,3470000.0,,['Rudolf Van den Berg'],"[1318395.0, 2206154.0, 392193.0]","[13939, 15297, 34874]","['LU ', 'NL ', 'BE ']","['Luxembourg', 'Netherlands', 'Belgium']","[0.37994, 0.63578, 0.11302]","[5, 2, 10]","['Minority', 'Minority', 'Minority']"
7438,15-135-F,2015,Something Useful (Ise Yarar Bir Sey),Quelque Chose d’Utile,Something Useful,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,724596.82,,['Pelin Esmer'],"[144919.36, 202083.0, 432648.0, 75000.0]","[15361, 17705, 27009, 27975]","['DE ', 'FR ', 'TR ', 'NL ']","['Germany', 'France', 'Türkiye', 'Netherlands']","[0.2, 0.27889, 0.59709, 0.10351]","[8, 6, 3, 9]","['Minority', 'Minority', 'Minority', 'Minority']"
7439,15-136-F,2015,The Secret Ingredient (Tajnata sostojka),L’ingrédient secret,The Secret Ingredient,2015-10-15 00:00:00.000,Fiction,Comedy,Inelegible,Withdrawal Producer,1,0,627168.59,,['Gjorce Stavreski'],"[208520.03, 418648.56]","[22398, 34773]","['SI ', 'MK ']","['Slovenia', 'North Macedonia']","[0.33248, 0.66752]","[2, 1]","['Minority', 'Majority']"
7440,15-137-F,2015,Broken (Të Thyer),Les Soumis,Broken,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,674742.3,,['Edmond Budina'],"[150400.0, 68200.0, 152000.0, 304142.3]","[287, 24899, 33555, 34115]","['IT ', 'MK ', 'FR ', 'AL ']","['Italy', 'North Macedonia', 'France', 'Albania']","[0.2229, 0.10108, 0.22527, 0.45075]","[3, 4, 2, 1]","['Minority', 'Minority', 'Minority', 'Majority']"
7441,15-138-F,2015,Zombillénium,Zombillénium,Zombillenium,2015-10-15 00:00:00.000,Animation,Drama,Supported,Eligible,1,0,13394317.0,,"['Arthur  de Pins', 'Alexis Ducord']","[11306339.0, 2551926.0]","[23391, 31740]","['FR ', 'BE ']","['France', 'Belgium']","[0.84411, 0.19052]","[1, 5]","['Majority', 'Minority']"
7442,15-139-F,2015,The Ash Lad (Askeladden - I Dovregubbens hall),,The Ash Lad : In the Hall of the Mountain King,2015-10-15 00:00:00.000,Fiction,Children/Family,Supported,Eligible,0,0,5934718.0,,['Mikkel Sandemose'],"[4234929.0, 790469.0, 1048638.0]","[211, 13881, 16912]","['NO ', 'CZ ', 'IE ']","['Norway', 'Czech Republic', 'Ireland']","[0.71359, 0.13319, 0.1767]","[1, 7, 6]","['Majority', 'Minority', 'Minority']"
7443,15-140-F,2015,La Fille inconnue,,The Unknown Girl,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,362073226.86,,['Jean-Pierre et Luc Dardenne'],"[3224090.0, 3988639.0]","[23, 190]","['FR ', 'BE ']","['France', 'Belgium']","[0.0089, 0.01102]","[6, 2]","['Minority', 'Minority']"
7444,15-141-F,2015,Darling,,Darling,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,2966859.87,,['Birgitte Staermose'],"[2233207.87, 733652.0]","[368, 26939]","['DK ', 'SE ']","['Denmark', 'Sweden']","[0.75272, 0.24728]","[1, 2]","['Majority', 'Minority']"
7445,15-142-F,2015,La Danseuse,La Danseuse,,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,1,0,7571486.0,,['Stephanie  Di Giusto'],"[1514297.0, 757149.0, 5300040.0]","[190, 13881, 18944]","['BE ', 'CZ ', 'FR ']","['Belgium', 'Czech Republic', 'France']","[0.2, 0.1, 0.7]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
7446,15-143-F,2015,L'Ami - François d'Assise et ses frères,L'Ami - François d'Assise et ses frères,Brotherhood,2015-10-15 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,4311895.0,,"['Renaud  Fely', 'Arnaud  Louvet']","[733022.0, 3018327.0, 560546.0]","[103, 25162, 26966]","['BE ', 'FR ', 'IT ']","['Belgium', 'France', 'Italy']","[0.17, 0.7, 0.13]","[2, 1, 3]","['Minority', 'Majority', 'Minority']"
7447,15-144-F,2015,Domino,Domino,Domino,,Fiction,Thriller,Inelegible,Withdrawal Producer,0,0,5601489.74,,['Hans Petter Moland'],"[2143527.96, 806500.0, 2651461.78]","[22667, 33631, 34816]","['DK ', 'BE ', 'NO ']","['Denmark', 'Belgium', 'Norway']","[0.38267, 0.14398, 0.47335]","[2, 3, 1]","['Minority', 'Minority', 'Majority']"
7448,15-145-F,2015,The Paradise,Le Paradis,The Paradise,2015-10-15 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,4205070.0,,['Andrei Konchalovsky'],"[954985.07, 3678952.88]","[18845, 34981]","['DE ', 'RU ']","['Germany', 'Russia']","[0.2271, 0.87489]","[6, 1]","['Minority', 'Majority']"
7449,15-146-F,2015,Flora63,Flora63,Flora63,2015-10-15 00:00:00.000,Fiction,Comedy,Rejected,Eligible,0,0,3869935.0,,['Stephane Robelin'],"[441100.0, 2170040.0, 1258795.0]","[30053, 33838, 34090]","['BE ', 'DE ', 'FR ']","['Belgium', 'Germany', 'France']","[0.11398, 0.56074, 0.32528]","[3, 1, 2]","['Minority', 'Majority', 'Minority']"
7450,15-147-F,2015,Tom of Finland,Tom of Finland,Tom of Finland,,Fiction,Drama,Inelegible,Withdrawal Producer,0,0,3888156.0,,['Dome  Karukoski'],"[1811200.0, 1075556.0, 1001400.0]","[16667, 25254, 34934]","['FI ', 'SE ', 'DE ']","['Finland', 'Sweden', 'Germany']","[0.46582, 0.27662, 0.25755]","[1, 2, 3]","['Majority', 'Minority', 'Minority']"
7456,15-149-F,2015,Lend-Lease,Prêt-Bail,,,Fiction,Drama,Inelegible,Withdrawal Secretariat,0,0,7927799.29,,['Valeriy  Pendrakovskiy'],"[3963899.64, 3963899.65]","[32731, 35069]","['RU ', 'EE ']","['Russia', 'Estonia']","[0.5, 0.5]","[2, 1]","['Minority', 'Majority']"
7457,15-150-F,2015,Scarred Hearts (Inimi Cicatrizate),Coeurs écorchés,Scarred Hearts,2015-12-11 00:00:00.000,Fiction,Drama,Supported,Eligible,0,0,1000361.0,,['Radu Jude'],"[245279.0, 979786.93]","[23467, 25800]","['DE ', 'RO ']","['Germany', 'Romania']","[0.24519, 0.97943]","[4, 1]","['Minority', 'Majority']"
7458,15-151-F,2015,Very dead souls,Les âmes très mortes,,,Fiction,Comedy,Inelegible,Withdrawal Secretariat,0,0,6729113.9,,['Vladimir Zaykin'],"[3364556.94, 3364556.96]","[35083, 35208]","['RU ', 'EE ']","['Russia', 'Estonia']","[0.5, 0.5]","[2, 1]","['Minority', 'Majority']"
7459,15-152-F,2015,Luis and his Friends from Outer Space,Des Amis Venus de l’Espace,Luis and his Friends from Outer Space,2015-12-11 00:00:00.000,Animation,Drama,Rejected,Eligible,0,1,7452855.0,,"['Sean McCormack', 'Christoph & Wolfgang Lauenstein']","[3384905.0, 3009917.0, 1058033.0]","[346, 24306, 26115]","['DE ', 'LU ', 'DK ']","['Germany', 'Luxembourg', 'Denmark']","[0.45418, 0.40386, 0.14196]","[1, 2, 3]","['Majority', 'Minority', 'Minority']"
7460,15-153-F,2015,La promesse de l'aube,La promesse de l'aube,Promise at dawn,2015-12-11 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,22634072.0,,['Eric Barbier'],"[6184640.0, 13835432.0, 2614000.0]","[16851, 33852, 35431]","['BE ', 'FR ', 'HU ']","['Belgium', 'France', 'Hungary']","[0.27324, 0.61127, 0.11549]","[2, 1, 3]","['Minority', 'Majority', 'Minority']"
7461,15-154-F,2015,Laissez bronzer les cadavres !,Laissez bronzer les cadavres !,Let The Corpses Tan !,2015-12-11 00:00:00.000,Fiction,Action/Fantasy/Genre,Rejected,Eligible,0,0,3518623.0,,"['Helene  Cattet', 'Bruno  Forzani']","[1238842.0, 2279781.0]","[19277, 35291]","['FR ', 'BE ']","['France', 'Belgium']","[0.35208, 0.64792]","[2, 1]","['Minority', 'Majority']"
7462,15-155-F,2015,Heights,Ascension,Heights,2015-12-11 00:00:00.000,Fiction,Drama,Supported,Eligible,1,0,1312169.0,,['Victor Bojinov'],"[274149.0, 1079647.0]","[22408, 34780]","['MK ', 'BG ']","['North Macedonia', 'Bulgaria']","[0.20893, 0.8228]","[6, 1]","['Minority', 'Majority']"
7464,15-157-C,2015,Game Girls,Game Girls,Game Girls,2015-12-11 00:00:00.000,Documentary,Drama,Supported,Eligible,0,1,592674.0,,['Alina Skrzeszewska'],"[121199.0, 412880.0]","[18494, 35270]","['DE ', 'FR ']","['Germany', 'France']","[0.2045, 0.69664]","[5, 2]","['Minority', 'Minority']"
7465,15-158-F,2015,I am Lying Now (Ja Teraz Klamie),,I am Lying Now,2015-12-11 00:00:00.000,Fiction,Drama,Rejected,Eligible,0,1,1866261.72,,['Pawel  Borowski'],"[1491156.18, 375105.54]","[257, 30656]","['PL ', 'NL ']","['Poland', 'Netherlands']","[0.79901, 0.20099]","[1, 2]","['Majority', 'Minority']"
